accession,average_molecular_weight,origin,state,carcinogenicity,kingdom,super_class,taxonomy_class,sub_class,targets_id,pred_polar_surface_area_ChemAxon,pred_formal_charge_ChemAxon,pred_acceptor_count_ChemAxon,pred_physiological_charge_ChemAxon,pred_polarizability_ChemAxon,pred_rotatable_bond_count_ChemAxon,pred_refractivity_ChemAxon,pred_donor_count_ChemAxon,Acidity,logP,solubility,Inhalation(ROE),Dermal(ROE),Ingestion(ROE),Injection(ROE),cellular_locations_Lysosome,cellular_locations_Endosome,cellular_locations_Centrosome,cellular_locations_Mitochondria,cellular_locations_Actin Filament,cellular_locations_Synaptic Vesicle,cellular_locations_Late endosome,cellular_locations_Endoplasmic reticulum membrane,cellular_locations_Cell junction,cellular_locations_Secretory Granule,cellular_locations_Nuclear Membrane,cellular_locations_Zymogen Granule,cellular_locations_Cytoplasm,cellular_locations_Microsome,cellular_locations_Membrane,cellular_locations_Cell surface,cellular_locations_Plasma Membrane,cellular_locations_Actin Cytoskeleton,cellular_locations_Nucleus,cellular_locations_Nerve Fiber,cellular_locations_Golgi apparatus,cellular_locations_Mitochondrial Matrix,cellular_locations_Microtubule,cellular_locations_Mitochondrion,cellular_locations_Soluble Fraction,cellular_locations_Nucleoplasm,cellular_locations_Nuclear Matrix,cellular_locations_Tubulin,cellular_locations_Membrane Fraction,cellular_locations_Mitochondrial Membrane,cellular_locations_Mitochondrial Intermembrane Space,cellular_locations_Perinuclear region,cellular_locations_Acrosome,cellular_locations_Extracellular,cellular_locations_Endocytic Vesicle,cellular_locations_Focal adhesion,cellular_locations_Ribosome,cellular_locations_Nucleolus,cellular_locations_Cytosol,cellular_locations_Apical Membrane,cellular_locations_Cell membrane,cellular_locations_Caveolae,cellular_locations_Intermediate Filament,cellular_locations_Cytoskeleton,cellular_locations_Sarcoplasmic Reticulum,cellular_locations_Kinetochore,cellular_locations_Endoplasmic reticulum,cellular_locations_Secretory vesicle,cellular_locations_Peroxisome,cellular_locations_Extracellular matrix,cellular_locations_Early endosome,cellular_locations_Basolateral Membrane,categories_Bacterial Toxin,categories_Synthetic Toxin,categories_Animal Toxin,categories_Household Toxin,categories_Uremic Toxin,categories_Protein,categories_Drug,categories_Pesticide,categories_Polychlorinated Biphenyl,categories_Food Toxin,categories_Natural Toxin,categories_Industrial/Workplace Toxin,categories_Pollutant,categories_Cigarette Toxin,categories_Fungal Toxin,categories_Airborne Pollutant,categories_Plant Toxin
T3D4549,317.813,1,1,1,Organic compounds,Benzenoids,Benzene and substituted derivatives,Chlorobenzenes,"['BE0002362', 'BE0003536', 'BE0002793', 'BE0003543', 'BE0000132', 'BE0002638', 'BE0003549', 'BE0001047', 'BE0005460', 'BE0000886', 'BE0000956', 'BE0005490', 'BE0002433', 'BE0003541', 'BE0001032', 'BE0003721']",50.94,0,3,0,33.48,3,100.35,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
T3D4553,290.788,1,2,1,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzylethers,['BE0000442'],25.36,0,3,1,31.7,6,82.13,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
T3D4555,165.2322,1,1,1,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,"['BE0000501', 'BE0000694', 'BE0000289', 'BE0000647', 'BE0000486', 'BE0000704', 'BE0000172', 'BE0001029', 'BE0004898', 'BE0004878', 'BE0000749', 'BE0004924']",32.26,0,2,1,18.83,3,49.69,2,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
T3D4556,198.2158,1,1,1,Organic compounds,Benzenoids,Phenol ethers,Anisoles,[],58.92,0,4,0,20.59,5,51.24,2,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
T3D4557,310.821,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzocycloheptapyridines,Benzocycloheptapyridines,"['BE0000442', 'BE0001032', 'BE0002372']",24.92,0,2,1,34.35,0,101.04,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4558,381.898,1,1,1,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Phthalazinones,"['BE0000442', 'BE0000090', 'BE0000501', 'BE0000575', 'BE0002363', 'BE0000968', 'BE0001032']",35.91,0,3,1,41.54,3,110.52,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4563,233.3062,1,1,1,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Aralkylamines,"['BE0000647', 'BE0000486', 'BE0000749']",38.33,0,2,1,26.23,4,66.73,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4564,300.74,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,Benzodiazepines,"['BE0004797', 'BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0000736', 'BE0003619']",40.62,0,2,-1,30.07,1,80.3,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4565,377.208,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,3-oxazolobenzo-1,4-diazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",41.57,0,3,0,32.98,1,89.28,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3D4566,371.818,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",62.21,0,3,0,38.05,3,98.63,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4567,305.159,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",41.46,0,2,0,29.44,1,81.5,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4568,360.767,1,1,1,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Alpha amino acid esters,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",67.76,0,3,0,35.03,4,92.41,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4569,349.211,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,3-oxazolobenzo-1,4-diazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",41.57,0,3,0,33.62,1,91.05,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4570,302.731,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",32.67,0,2,0,29.45,1,80.03,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4571,368.814,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0002344', 'BE0000736', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002346', 'BE0002345', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0004797']",49.85,0,3,0,36.96,1,99.78,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4572,382.4528,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,Benzodiazepines,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0000631', 'BE0001133', 'BE0002085', 'BE0000436', 'BE0004797']",61.64,0,6,0,42.14,6,109.03,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4573,393.689,1,1,1,Organic compounds,Organoheterocyclic compounds,Thienodiazepines,Thienodiazepines,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0005561', 'BE0000736', 'BE0004797']",43.07,0,3,0,34.99,1,101.93,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4576,124.1372,1,1,1,Organic compounds,Benzenoids,Phenols,Methoxyphenols,['BE0005805'],29.46,0,2,0,12.69,1,34.5,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3D4578,108.0948,2,1,1,Organic compounds,Organic oxygen compounds,Organooxygen compounds,P-benzoquinones,"['BE0000426', 'BE0000444', 'BE0004712', 'BE0005796', 'BE0000742', 'BE0005805', 'BE0002705', 'BE0001705', 'BE0000369']",34.14,0,2,0,9.75,0,31.03,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
T3D4583,89.0932,2,1,3,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids and derivatives,"['BE0003533', 'BE0004796', 'BE0003554']",52.32,0,1,0,8.64,2,20.84,1,5,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
T3D4584,342.846,1,1,1,Organic compounds,Organoheterocyclic compounds,Thienodiazepines,Thienodiazepines,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",43.07,0,3,0,35.64,2,104.72,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4586,308.762,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",32.67,0,2,0,31.98,2,87.39,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4587,288.772,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",32.67,0,2,0,30.78,1,81.72,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4592,88.1051,2,2,1,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Straight chain fatty acids,"['BE0002365', 'BE0002366', 'BE0002367', 'BE0003523', 'BE0003524', 'BE0002368', 'BE0003525', 'BE0000881', 'BE0005763', 'BE0002180']",37.3,0,2,-1,9.22,2,21.87,1,3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
T3D4594,144.2114,2,2,1,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Medium-chain fatty acids,[],37.3,0,2,-1,17.4,6,40.28,1,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
T3D4604,214.3443,2,1,1,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Long-chain fatty acids,"['BE0003768', 'BE0003997', 'BE0001640']",37.3,0,2,-1,27.95,11,63.28,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
T3D4617,414.4053,1,1,1,Organic compounds,"Lignans, neolignans and related compounds",Lignan lactones,Podophyllotoxins,"['BE0000742', 'BE0001391', 'BE0000794', 'BE0004545', 'BE0000074', 'BE0003359', 'BE0000143']",92.68,0,7,0,41.71,4,103.91,1,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4618,295.2879,1,1,1,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Cyanogenic glycosides,[],123.17,0,7,0,28.55,4,70.1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
T3D4631,170.209,1,1,1,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Valine and derivatives,[],73.12,0,4,0,18.01,5,44.03,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T3D4636,158.1534,1,1,1,Organic compounds,Benzenoids,Naphthalenes,Naphthoquinones,"['BE0000426', 'BE0004712', 'BE0000958', 'BE0000742', 'BE0005771', 'BE0000542', 'BE0002705', 'BE0004641', 'BE0005531', 'BE0000623']",34.14,0,2,0,15.48,0,46.17,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T3D4646,348.756,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",73.13,0,4,0,33.1,3,87.52,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4647,464.904,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",97.33,0,7,1,48.07,3,126.87,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4649,363.238,1,1,1,Organic compounds,Organoheterocyclic compounds,Benzodiazepines,"1,3-oxazolobenzo-1,4-diazepines","['BE0000795', 'BE0000381', 'BE0000523', 'BE0000471', 'BE0002344', 'BE0002346', 'BE0002345', 'BE0003599', 'BE0003595', 'BE0003593', 'BE0003592', 'BE0003594', 'BE0003596', 'BE0000129', 'BE0003598', 'BE0003619', 'BE0000736', 'BE0004797']",45.06,0,4,0,35.58,1,96.22,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4660,188.613,1,1,1,Organic compounds,Benzenoids,Benzene and substituted derivatives,Chlorobenzenes,['BE0001122'],47.58,0,2,0,18.14,1,51.9,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T3D4672,198.2637,1,1,4,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,"['BE0003722', 'BE0003554', 'BE0000647']",52.04,0,2,0,22.48,2,65.2,2,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
T3D4686,298.035,1,1,3,Inorganic compounds,Mixed metal/non-metal compounds,Transition metal salts,Transition metal chlorides,['BE0004796'],52.04,0,2,0,10.31,0,22.84,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4688,261.086,1,1,2,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Nitrogen mustard compounds,"['BE0004796', 'BE0000123']",41.57,0,2,0,23.72,5,58.48,1,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4689,182.1832,1,1,4,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,2-heteroaryl carboxamides,"['BE0000716', 'BE0003559', 'BE0004796']",99.73,0,5,-1,17.78,3,49.71,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4690,128.942,1,2,4,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Alpha-halocarboxylic acids,['BE0003862'],37.3,0,2,-1,9.32,1,22.62,1,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T3D4693,268.3502,1,1,1,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,"['BE0000194', 'BE0000123', 'BE0000132', 'BE0000792', 'BE0000557', 'BE0000794']",37.3,0,2,0,30.55,0,79.93,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T3D4715,656.654,1,1,3,Organic compounds,"Lignans, neolignans and related compounds",Lignan lactones,Podophyllotoxins,['BE0000742'],160.83,0,12,0,65.8,6,155.61,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
